amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	customized-url	customized-page	signature-confirmation-recommended 
114-7157213-5548266	114-7157213-5548266	2023-01-28T01:15:34+00:00	2023-01-28T15:27:13+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99								MONROE	WA	98272-8795	US		false					false
113-5691721-6385033	113-5691721-6385033	2023-01-27T18:16:40+00:00	2023-02-02T19:36:34+00:00	Shipped	Amazon	Amazon.com			Expedited	SELAMLIQUE TURKISH COFFEE ISTANBUL Orange Flavored Turkish coffee 125gr. (4.40oz) ultra fine powder coffee (Orange)	7D-FXNN-YDWC	B0968L9H3L		Shipped	1	USD	12.99	0.39							TOCCOA	GA	30577-1653	US		false					false
111-5644026-8275463	111-5644026-8275463	2023-01-27T14:24:27+00:00	2023-01-28T03:07:48+00:00	Shipped	Amazon	Amazon.com			Expedited	SELAMLIQUE TURKISH COFFEE ISTANBUL Coffee & Cups set of 2, 2.7 oz espresso cups with saucers and Turkish coffee in gift box	giftset2-turqoise	B08FMVR97G		Shipped	1	USD	45.29	3.17							ZIONSVILLE	IN	46077-9677	US		false					false
112-1590047-0801029	112-1590047-0801029	2023-01-27T04:41:56+00:00	2023-01-27T12:07:47+00:00	Shipped	Amazon	Amazon.com			SecondDay	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99								OAKHURST	CA	93644-9463	US		true					false
113-8897797-9520266	113-8897797-9520266	2023-01-27T01:15:23+00:00	2023-01-27T01:22:25+00:00	Cancelled	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Cancelled	0										LA VERGNE	TN	37086-4932	US		false					false
112-5477472-9033044	112-5477472-9033044	2023-01-26T07:23:56+00:00	2023-01-27T06:17:07+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Cinnamon Flavoured Turkish coffee 125gr.(4.40oz)	D2-PL1E-1HBK	B00N3DG0LY		Shipped	1	USD	12.99	0.54							KIHEI	HI	96753-8520	US		false					false
112-0533991-0227426	112-0533991-0227426	2023-01-26T07:22:09+00:00	2023-01-28T03:12:46+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	2	USD	25.98	1.08							KIHEI	HI	96753-8520	US		false					false
113-2410926-8793840	113-2410926-8793840	2023-01-25T23:57:21+00:00	2023-01-27T18:53:38+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99								ZELIENOPLE	PA	16063-2407	US		false					false
112-2643642-5525014	112-2643642-5525014	2023-01-25T19:56:46+00:00	2023-02-02T21:09:51+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	12.99								FAIRPORT	NY	14450-4506	US		false					false
114-7501166-9164238	114-7501166-9164238	2023-01-25T14:27:35+00:00	2023-01-26T15:50:13+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	12.99								NAPLES	FL	34120-5638	US		false					false
111-6262573-9941042	111-6262573-9941042	2023-01-25T04:25:46+00:00	2023-01-27T06:40:57+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	12.99								PORTER RANCH	CA	91326-4043	US		true					false
112-3059491-3736267	112-3059491-3736267	2023-01-25T00:49:29+00:00	2023-01-25T10:51:55+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	2	USD	25.98								Norwell	Ma	02061	US		false					false
113-9032827-4393838	113-9032827-4393838	2023-01-24T23:08:00+00:00	2023-01-25T15:13:57+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99								PEMBROKE PINES	FL	33024-4934	US		false					false
111-2769831-9137804	111-2769831-9137804	2023-01-24T20:33:13+00:00	2023-01-25T15:37:03+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's Cardamon Flavoured Turkish coffee 125gr.(4.40oz)	selamlique-125g-Cardamon-FBA	B00N3DFXUS		Shipped	1	USD	12.99								BROOKLYN	NY	11222-6097	US		false					false
112-8373079-5865045	112-8373079-5865045	2023-01-24T04:05:35+00:00	2023-01-25T08:49:54+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99								scranton	Pennsylvania	18504	US		false					false
111-2738235-9995443	111-2738235-9995443	2023-01-24T01:33:58+00:00	2023-01-25T05:06:28+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	12.99								BETHESDA	MD	20814-3194	US		false					false
111-3323947-0715416	111-3323947-0715416	2023-01-23T21:47:46+00:00	2023-01-24T06:51:14+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	12.99								NORTH BERGEN	NJ	07047-7242	US		true					false
113-6252819-8343421	113-6252819-8343421	2023-01-23T02:12:46+00:00	2023-01-23T19:27:05+00:00	Shipped	Amazon	Amazon.com			Expedited	SELAMLIQUE TURKISH COFFEE ISTANBUL Orange Flavored Turkish coffee 125gr. (4.40oz) ultra fine powder coffee (Orange)	7D-FXNN-YDWC	B0968L9H3L		Shipped	1	USD	12.99								Belmont	CA	94002	US		false					false
113-8347150-2292203	113-8347150-2292203	2023-01-21T23:41:50+00:00	2023-01-22T01:20:07+00:00	Cancelled	Amazon	Amazon.com			Expedited	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Cancelled	0										Danville	CA	94506	US		false					false
113-9869264-1381061	113-9869264-1381061	2023-01-21T19:55:21+00:00	2023-01-24T00:33:44+00:00	Shipped	Amazon	Amazon.com			SecondDay	Selamlique's Turkish coffee cup gift set with Turkish Coffee, Copper Coffee Pot and two Classic Black Turkish Coffee Cups set	fba-DY-Y8YU-QUYR	B08CXK4JZB		Shipped	1	USD	139.99	8.4							REISTERSTOWN	MD	21136-5831	US		false					false
111-9022725-2517821	111-9022725-2517821	2023-01-20T19:08:55+00:00	2023-01-27T05:35:17+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique Turkish Coffee & Cups set of 2, 2oz espresso cups with 2 service trays and 2 ritual glasses in gift box	ritual-set	B08WHFVMR9		Shipped	2	USD	89.98	6.3	8.57					8.57	ZIONSVILLE	IN	46077-9677	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false					false
111-9022725-2517821	111-9022725-2517821	2023-01-20T19:08:55+00:00	2023-01-27T05:35:17+00:00	Shipped	Amazon	Amazon.com			Standard	SELAMLIQUE TURKISH COFFEE ISTANBUL Coffee & Cups set of 2, 2.7 oz espresso cups with saucers and Turkish coffee in gift box	giftset2-turqoise	B08FMVR97G		Shipped	1	USD	44.99	3.15	2.8					2.8	ZIONSVILLE	IN	46077-9677	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false					false
