amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	customized-url	customized-page	signature-confirmation-recommended 
113-3392985-1364253	113-3392985-1364253	2023-04-08T14:24:45+00:00	2023-04-10T16:32:59+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	3	USD	35.97	1.08							KAMAS	UT	84036-9347	US		false					false
111-5517657-4232268	111-5517657-4232268	2023-04-08T13:37:39+00:00	2023-04-09T08:07:35+00:00	Shipped	Amazon	Amazon.com			Standard	SELAMLIQUE TURKISH COFFEE ISTANBUL Orange Flavored Turkish coffee 125gr. (4.40oz) ultra fine powder coffee (Orange)	7D-FXNN-YDWC	B0968L9H3L		Shipped	1	USD	11.99	0.24							Holly Springs	NC	27540	US		false					false
112-8264797-2246651	112-8264797-2246651	2023-04-07T13:04:15+00:00	2023-04-08T07:22:59+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99								SAN JOSE	CA	95134-3202	US		false					false
111-1338185-5309066	111-1338185-5309066	2023-04-07T03:09:14+00:00	2023-04-08T00:54:43+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99								WASHINGTON	DC	20010-3138	US		false					false
112-9257495-5150662	112-9257495-5150662	2023-04-07T03:02:00+00:00	2023-04-07T12:14:09+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.98								DUBLIN	CA	94568-4632	US		false					false
112-2588776-7493836	112-2588776-7493836	2023-04-06T17:12:33+00:00	2023-04-08T08:23:15+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	11.99								North Brunswick	NJ	08902-1719	US		false					false
112-7648159-6399453	112-7648159-6399453	2023-04-06T00:23:40+00:00	2023-04-06T14:13:53+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99								IRVINE	CA	92606-2111	US		false					false
111-1159758-6732202	111-1159758-6732202	2023-04-05T19:51:42+00:00	2023-04-06T08:51:00+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.98	0.42							JOHNSTOWN	CO	80534-8368	US		false					false
111-7202524-5537000	111-7202524-5537000	2023-04-05T17:56:19+00:00	2023-04-06T10:07:44+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	11.99								SOUTHLAKE	TX	76092-7321	US		false					false
112-5789759-4103438	112-5789759-4103438	2023-04-05T13:11:20+00:00	2023-04-06T01:36:38+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.98								HIGHLANDS RANCH	CO	80129-1576	US		false					false
112-3727538-0661013	112-3727538-0661013	2023-04-05T05:09:10+00:00	2023-04-06T23:38:31+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	2	USD	23.96								CARLSBAD	CA	92011-3943	US		false					false
112-5306852-2336244	112-5306852-2336244	2023-04-04T21:11:03+00:00	2023-04-05T04:20:41+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	5	USD	59.95								farmington hills	MI	48331	US		false					false
113-5858089-3204244	113-5858089-3204244	2023-04-04T04:53:40+00:00	2023-04-04T18:58:30+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99								CHATSWORTH	CA	91311-2854	US		false					false
111-2529663-2824246	111-2529663-2824246	2023-04-02T23:24:41+00:00	2023-04-03T18:50:22+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99	0.6							COLUMBIA	MO	65202-2123	US		false					false
112-0713518-2443450	112-0713518-2443450	2023-04-01T21:05:16+00:00	2023-04-05T15:48:19+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Dark Roast Turkish coffee 125gr.(4.40oz)	L3-XJCZ-6R8M	B00N3DFP06		Shipped	2	USD	19.88		5.26					5.26	WEYMOUTH	MA	02188-3318	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false					false
112-5771477-4312256	112-5771477-4312256	2023-04-01T09:31:10+00:00	2023-04-04T02:38:15+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99								WARREN	MI	48092-1270	US		false					false
